id,lon,lat
5095155215,124.2950061,13.8769858
1803563830,124.2077559,13.5742862
6874963590,124.1684461,14.0485206
6856269807,124.3076758,13.8667158
7022444145,124.14731929999999,13.9324765
1803563817,124.20646869999999,13.573493
2629396911,124.1316282,13.986107599999999
1803683213,124.1968667,13.5896981
6874963587,124.1692288,14.0489391
7031808235,124.2870442,13.8510049
880110223,124.28442469999999,13.9416634
2454181639,124.13569199999999,13.6071131
3504634398,124.20253029999999,13.5741059
1803563935,124.2287006,13.5778026
2913944675,124.2166304,13.584223999999999
7025523750,124.1273949,13.612686499999999
7029496100,124.329037,13.9462829
7022568530,124.13402549999999,13.982633499999999
7024254555,124.38406029999999,13.728985499999999
7021044412,124.2107509,13.575368099999999
1803740186,124.1839459,13.5601025
6120470064,124.21678539999999,14.0763403
7027246992,124.0458463,14.0222678
7031700290,124.1714554,13.5898083
7033823253,124.2758296,13.597323699999999
3504710995,124.23250979999999,13.5922755
2079453951,124.147814,13.7533674
3504520665,124.1920837,13.523689599999999
3058935466,124.26316159999999,13.967539599999999
1803563994,124.21539569999999,13.5793237
3504619188,124.36122739999999,13.656363599999999
7029855226,124.33507209999999,13.8440297
7024617947,124.15344049999999,13.757206
4575123353,124.2173267,13.5690452
1803740376,124.16814289999999,13.5644642
7024184926,124.1738666,14.0360944
7024184939,124.1742948,14.036376299999999
2079454293,124.1348127,13.813094399999999
3504634404,124.20142059999999,13.574229599999999
3504605665,124.394984,13.7842232
7034932336,124.2204957,13.5813186
6120470041,124.2166853,14.075126599999999
7027822923,124.1729324,14.0328108
2629396886,124.1340546,13.9840495
7029845525,124.2382313,13.7306729
7029855131,124.2986846,13.693764499999999
7023921230,124.0814899,13.602496299999999
7024301981,124.0521308,13.6274135
7024617907,124.1513813,13.7554511
7029380358,124.1804768,13.6494697
7455747751,124.05688819999999,13.6248357
7028718472,124.1621028,13.9159796
7023731428,124.2926871,13.859323999999999
7030553856,124.25163269999999,13.715982299999999
2079454178,124.3905987,13.7788876
3504634393,124.2044208,13.573290199999999
707044882,124.23623669999999,13.585092099999999
4575123504,124.2133186,13.581136599999999
7035768014,124.1479942,14.0552545
7028783956,124.13260659999999,14.0595482
2913944672,124.21975219999999,13.5844756
7034476733,124.2034661,13.589114499999999
7023362345,124.34557579999999,13.633096799999999
7033761714,124.3130406,13.671304
3504593792,124.18302519999999,13.557541299999999
2504935219,124.31571299999999,13.5885181
5475369132,124.16962699999999,14.046384
7028783959,124.13295339999999,14.0592118
7029754209,124.2853018,13.882197999999999
2079453675,124.34154749999999,13.640559099999999
7027265294,124.3314463,13.931507
7029519034,124.3448301,13.6460963
1803581609,124.2194014,13.593300099999999
7023267256,124.41341849999999,13.6655723
7028056082,124.39954259999999,13.8472645
7029845935,124.3875624,13.870989499999999
3506301294,124.30231889999999,13.640232999999998
1803741047,124.15850619999999,13.6010835
7030031940,124.4037652,13.6795551
7030142157,124.1308928,13.9822668
5794419699,124.1574598,14.0362563
7021096713,124.36445119999999,13.7002999
2079442476,124.38462039999999,13.882026699999999
3504520634,124.19065289999999,13.5207705
7050788786,124.1064803,13.608270399999999
880110010,124.297754,13.9106987
4085532098,124.1334254,13.786328399999999
7030981209,124.2827634,13.700677599999999
7028718431,124.13783799999999,13.857719999999999
3506232268,124.28188309999999,13.9446836
7029957720,124.1905925,14.064998899999999
2629392513,124.15087159999999,13.925775999999999
3506303689,124.3007847,13.6351298
3506234016,124.28503939999999,13.901231099999999
2902179500,124.208862,13.5817679
7025047914,124.2616992,14.0009293
7039878965,124.2412519,13.588076399999999
7021082276,124.39184019999999,13.7506952
2079454921,124.3453911,13.6330405
3506266534,124.13779579999999,13.858708
1803740102,124.17053899999999,13.558047799999999
7076320723,124.1821521,13.9000997
1803683502,124.183726,13.6024102
2527702572,124.2113309,13.5840477
880110035,124.3003049,13.907877599999999
3506268862,124.27554649999999,13.8527198
3504634012,124.2061214,13.547163099999999
880107447,124.2842855,13.5973119
2079442571,124.3721137,13.894250999999999
7031019260,124.37209159999999,13.6724508
7028749916,124.17377649999999,14.0333673
7030966711,124.16298529999999,13.978691
707044895,124.22919759999999,13.5775242
7020496533,124.04419539999999,14.027574999999999
3626229146,124.31007029999999,13.8744914
3504634428,124.2132821,13.576258
3504634291,124.20157449999999,13.5731618
2079454371,124.1352548,13.8415441
7025442651,124.2759517,13.5957647
1803564226,124.2102731,13.593490099999999
3506299218,124.3018144,13.6422262
2629397769,124.3736368,13.8949853
5475369112,124.1695597,14.047763199999999
7029525872,124.2036179,14.091946199999999
7027246994,124.0459277,14.023550799999999
2629396893,124.1347515,13.9849187
7033482825,124.17207499999999,13.642756199999999
5095155344,124.3022797,13.869879599999999
7030882678,124.1677874,14.0443319
880109441,124.2851237,13.850987499999999
1803683205,124.1966293,13.5890651
3058937246,124.2689826,14.0043207
880108672,124.26755899999999,13.7883613
3058951905,124.2422988,14.0064358
3504728503,124.29850809999999,13.602469099999999
7028173097,124.270286,13.743735299999999
7027406888,124.04384399999999,13.670546499999999
3506234942,124.2964566,13.9057658
7034576878,124.2702721,13.7681229
5794519275,124.32706549999999,13.5643202
1803581634,124.2287138,13.594251499999999
7029706180,124.08372849999999,13.670871
1803564076,124.22886729999999,13.5822477
7115799278,124.2347027,13.5874214
4575123402,124.21549479999999,13.5696266
7029664859,124.1365385,14.0601031
7030196485,124.3482069,13.8685648
2079454259,124.1365869,13.7915304
7031677174,124.1500421,13.9295934
7034400456,124.21974469999999,13.578101
2902179504,124.2086133,13.5820753
1803740561,124.1419909,13.573438699999999
7070355601,124.1976687,13.5953476
7026765109,124.30904419999999,13.5906366
7026679062,124.2883152,13.9410457
4555688574,124.21164209999999,13.5815591
5794419920,124.1330261,13.965404
7023309431,124.34544729999999,13.6334106
2079453769,124.3702081,13.6586874
2079453896,124.38945779999999,13.6999771
7053845586,124.3237357,13.9695147
7028549203,124.28645119999999,13.856715399999999
2505095310,124.10304909999999,13.597213199999999
7034733605,124.2738191,13.7163887
7066980785,124.28935999999999,13.931889499999999
6011781317,124.28896019999999,13.9409627
7041586994,124.194688,14.080751099999999
1803564096,124.23668269999999,13.582719299999999
7069540660,124.2546083,13.7297017
3506239477,124.2830099,13.942200999999999
1803564211,124.20489459999999,13.592500699999999
880108335,124.27163469999999,13.7627236
3504633814,124.20872639999999,13.5340019
6990114791,124.1682912,14.0450722
2079442341,124.38122209999999,13.872869699999999
2450578273,124.240383,13.58662
7031433465,124.058853,13.683017
3506298995,124.3015454,13.641538299999999
7026024009,124.30721419999999,13.9044972
5894270474,124.29431389999999,13.612667799999999
3506272035,124.13724889999999,13.857273399999999
8034964513,124.2502279,13.5929273
1803683290,124.19822719999999,13.5942735
1803581620,124.2188422,13.5939496
3506241226,124.28242379999999,13.942285799999999
7031727362,124.1345242,14.060086199999999
1803581622,124.2195299,13.593963299999999
6011385258,124.236066,13.5867544
7029592842,124.14990929999999,13.9899177
2527447518,124.29785539999999,13.6091397
3626230144,124.2234984,14.065968799999998
7020496555,124.0453702,14.0275737
3504615507,124.3686334,13.671827299999999
7023535625,124.3460511,13.605456
6846824385,124.30972469999999,13.6759062
1803739757,124.17169059999999,13.534901699999999
8034964572,124.23673029999999,13.587310899999999
7031808698,124.28719559999999,13.8437171
7027415133,124.1899176,13.562479
7030731189,124.23034969999999,13.597267899999999
3504617979,124.3485537,13.6495629
2454188943,124.184911,13.59071
7057378158,124.109247,13.730233199999999
2483209091,124.1852054,13.590626199999999
1803563763,124.2053689,13.5503425
7029452666,124.3182932,13.6154624
3506303675,124.3019181,13.642205299999999
2629396817,124.1366331,13.967596499999999
7029864009,124.30063469999999,13.6871288
2502553393,124.2201504,13.580889899999999
7030981207,124.12482569999999,13.5998985
5892606257,124.1866053,13.523667099999999
2498151173,124.2289369,13.5790128
7031425271,124.2783058,13.7488216
7034862131,124.20639399999999,13.5503441
7035230306,124.1758675,13.6122284
7030806083,124.28241639999999,13.7005352
3058952180,124.24759689999999,14.011201699999999
1803564078,124.2312869,13.5822452
7086073184,124.20501949999999,13.5736671
1803739871,124.158508,13.5477747
7030986706,124.3224008,13.6660547
1803739781,124.16891589999999,13.537147099999999
880107965,124.28340969999999,13.700220799999999
7034909109,124.2436659,13.5901439
7027548277,124.26264259999999,14.002656
7028806709,124.13226689999999,13.9840243
7025022274,124.3012011,13.601353099999999
7034864064,124.21527209999999,13.5817097
7030110863,124.4015156,13.6860672
7033775773,124.30023899999999,13.624189
1803683287,124.19593169999999,13.594262899999999
