id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
331806947,3504610685,3389095779,475.3048400687699,1,2,2,2,2,"LINESTRING(124.3690214 13.6758718, 124.3690568 13.6753344, 124.3690674 13.6750043, 124.3690940 13.6748701, 124.3691311 13.6747429, 124.3691683 13.6746793, 124.3692320 13.6746105, 124.3693452 13.6745245, 124.3695487 13.6743956, 124.3696089 13.6743440, 124.3696284 13.6742701, 124.3696231 13.6741944, 124.3695841 13.6741015, 124.3695063 13.6740207, 124.3694125 13.6739416, 124.3692904 13.6738677, 124.3692442 13.6738047, 124.3692278 13.6737276, 124.3692979 13.6732829, 124.3694129 13.6724375, 124.3694339 13.6722356, 124.3694339 13.6721347, 124.3694034 13.6720116)"
331806947,3389095779,3389095786,131.54552609866363,1,2,2,2,2,"LINESTRING(124.3694034 13.6720116, 124.3693459 13.6718708, 124.3692524 13.6717434, 124.3691132 13.6716417, 124.3690044 13.6715301, 124.3689079 13.6714037, 124.3688387 13.6712664, 124.3687859 13.6710314)"
331806947,3389095786,3389095791,186.74222913918769,1,2,2,2,2,"LINESTRING(124.3687859 13.6710314, 124.3687280 13.6706990, 124.3686421 13.6701934, 124.3685254 13.6695301, 124.3685120 13.6694571, 124.3685161 13.6693763)"
331806947,3389095791,7035015537,314.61019628365955,1,2,2,2,2,"LINESTRING(124.3685161 13.6693763, 124.3685496 13.6692604, 124.3686193 13.6690766, 124.3686354 13.6689737, 124.3686287 13.6688838, 124.3686153 13.6688069, 124.3685912 13.6687118, 124.3685402 13.6685997, 124.3684249 13.6684355, 124.3683678 13.6683724, 124.3683386 13.6682856, 124.3683093 13.6682257, 124.3682508 13.6681614, 124.3681814 13.6681164, 124.3674805 13.6677856, 124.3673018 13.6677003, 124.3671878 13.6676060, 124.3670769 13.6674967, 124.3670122 13.6674204, 124.3669800 13.6673675)"
331806947,7035015537,3389095820,236.43089482295363,1,2,2,2,2,"LINESTRING(124.3669800 13.6673675, 124.3669475 13.6673141, 124.3669059 13.6672033, 124.3668628 13.6670611, 124.3668242 13.6668740, 124.3666856 13.6661510, 124.3666317 13.6658801, 124.3666116 13.6658232, 124.3665654 13.6657693, 124.3665007 13.6657154, 124.3662296 13.6655627, 124.3661763 13.6655072)"
331806947,3389095820,7028718288,107.95759422496332,1,2,2,2,2,"LINESTRING(124.3661763 13.6655072, 124.3661449 13.6654370, 124.3660370 13.6652124, 124.3659754 13.6651077, 124.3658891 13.6649984, 124.3656409 13.6646957)"
331806947,7028718288,7028710143,77.40064218020834,1,2,2,2,2,"LINESTRING(124.3656409 13.6646957, 124.3656165 13.6646706, 124.3653761 13.6643502, 124.3651930 13.6641548)"
331806947,7028710143,2079453807,265.6293826409333,1,2,2,2,2,"LINESTRING(124.3651930 13.6641548, 124.3651399 13.6640456, 124.3649910 13.6638413, 124.3648295 13.6636097, 124.3645741 13.6632967, 124.3642065 13.6627895, 124.3641373 13.6627261, 124.3640849 13.6626408, 124.3640565 13.6625674, 124.3640365 13.6624827, 124.3639953 13.6621265)"
343334168,3501990517,3501990515,13.778123799331162,1,1,1,2,2,"LINESTRING(124.1348950 13.9868912, 124.1348392 13.9867799)"
343334169,3501990518,3501990517,57.38585488878178,1,1,1,2,2,"LINESTRING(124.1344461 13.9871669, 124.1348950 13.9868912)"
343334169,3501990517,3501990516,13.604950811820052,1,1,1,2,2,"LINESTRING(124.1348950 13.9868912, 124.1350014 13.9868258)"
343640811,3504521476,3504521418,286.64211526671653,1,0,0,5,5,"LINESTRING(124.1920052 13.5311550, 124.1921850 13.5311219, 124.1923356 13.5310228, 124.1923841 13.5309378, 124.1924813 13.5307158, 124.1926124 13.5304702, 124.1927679 13.5302813, 124.1928067 13.5301443, 124.1927873 13.5299743, 124.1927387 13.5298799, 124.1926659 13.5296957, 124.1925833 13.5294359, 124.1925444 13.5291903, 124.1925396 13.5289637)"
343640812,3504520665,3504520638,323.83990160008574,1,0,0,5,5,"LINESTRING(124.1920837 13.5236896, 124.1916401 13.5233283, 124.1914417 13.5231446, 124.1912291 13.5229242, 124.1910402 13.5227864, 124.1908749 13.5226578, 124.1908041 13.5225109, 124.1907049 13.5223456, 124.1906482 13.5221251, 124.1906199 13.5218404, 124.1906057 13.5216659, 124.1906057 13.5214960, 124.1905821 13.5213674)"
343640812,3504520638,3504520634,68.8184542516187,1,0,0,5,5,"LINESTRING(124.1905821 13.5213674, 124.1905538 13.5211241, 124.1905726 13.5209220, 124.1906529 13.5207705)"
343640813,3504521410,3504521476,390.8321245342641,1,0,0,5,5,"LINESTRING(124.1909428 13.5281368, 124.1912280 13.5284725, 124.1913300 13.5286708, 124.1914321 13.5288550, 124.1915632 13.5290156, 124.1916409 13.5290959, 124.1916992 13.5293131, 124.1916701 13.5294926, 124.1915826 13.5297240, 124.1915389 13.5298846, 124.1914952 13.5300735, 124.1914758 13.5301680, 124.1914515 13.5303427, 124.1914466 13.5305033, 124.1914903 13.5306780, 124.1915584 13.5307488, 124.1917235 13.5308575, 124.1917915 13.5309614, 124.1918838 13.5310842, 124.1920052 13.5311550)"
343640814,1803739776,3504521476,844.5172579618289,1,0,0,5,5,"LINESTRING(124.1946091 13.5367519, 124.1939240 13.5361705, 124.1931468 13.5357265, 124.1927630 13.5354951, 124.1926416 13.5352732, 124.1926319 13.5351598, 124.1926853 13.5348009, 124.1926853 13.5346781, 124.1926562 13.5346026, 124.1924181 13.5344562, 124.1923113 13.5342956, 124.1922190 13.5341634, 124.1920150 13.5340028, 124.1915778 13.5337336, 124.1913349 13.5335494, 124.1913058 13.5334219, 124.1913300 13.5332094, 124.1913495 13.5330960, 124.1913835 13.5328552, 124.1913155 13.5326238, 124.1912863 13.5324726, 124.1914806 13.5324962, 124.1915486 13.5324490, 124.1915826 13.5322648, 124.1915681 13.5320523, 124.1916118 13.5318351, 124.1916944 13.5316698, 124.1919712 13.5312495, 124.1920052 13.5311550)"
343640815,3504520638,3504520686,1072.6200831577125,1,0,0,5,5,"LINESTRING(124.1905821 13.5213674, 124.1903884 13.5213996, 124.1902090 13.5212618, 124.1900767 13.5213858, 124.1898878 13.5215970, 124.1897556 13.5217761, 124.1896800 13.5219966, 124.1896328 13.5222262, 124.1896611 13.5224787, 124.1897367 13.5227037, 124.1897083 13.5228277, 124.1895666 13.5229655, 124.1893872 13.5230803, 124.1893021 13.5232456, 124.1892313 13.5234523, 124.1892077 13.5236130, 124.1892360 13.5237737, 124.1892833 13.5239390, 124.1892407 13.5241916, 124.1891321 13.5245406, 124.1890565 13.5246783, 124.1888440 13.5249034, 124.1887354 13.5250824, 124.1886598 13.5252615, 124.1885323 13.5255003, 124.1884614 13.5256519, 124.1881261 13.5259825, 124.1878665 13.5260985, 124.1876821 13.5261616, 124.1874790 13.5263039, 124.1873751 13.5264004, 124.1871248 13.5266621, 124.1869453 13.5268274, 124.1867045 13.5269147, 124.1863408 13.5269330, 124.1861377 13.5268642, 124.1860102 13.5267218, 124.1858449 13.5265060, 124.1857126 13.5264050, 124.1854859 13.5263131, 124.1850892 13.5261294, 124.1848611 13.5261075)"
343640816,3218510884,3504520665,40.62303501368901,1,1,1,2,2,"LINESTRING(124.1923933 13.5234833, 124.1920837 13.5236896)"
343640816,3504520665,3504521410,516.8483112518672,1,1,1,2,2,"LINESTRING(124.1920837 13.5236896, 124.1917930 13.5242592, 124.1916353 13.5244921, 124.1915681 13.5248586, 124.1914863 13.5253131, 124.1913080 13.5256966, 124.1912730 13.5258670, 124.1912204 13.5261341, 124.1911970 13.5265204, 124.1911678 13.5269351, 124.1910217 13.5274493, 124.1909750 13.5277987, 124.1909428 13.5281368)"
343640816,3504521410,3218521809,1260.26987477749,1,1,1,2,2,"LINESTRING(124.1909428 13.5281368, 124.1909750 13.5284549, 124.1909136 13.5286396, 124.1906594 13.5290742, 124.1904403 13.5292872, 124.1899436 13.5294605, 124.1894381 13.5297190, 124.1890846 13.5300485, 124.1890232 13.5302190, 124.1889999 13.5304207, 124.1890641 13.5308468, 124.1890992 13.5310371, 124.1890992 13.5311479, 124.1890378 13.5312274, 124.1888830 13.5313467, 124.1885616 13.5313893, 124.1883103 13.5313865, 124.1881000 13.5313865, 124.1879743 13.5313325, 124.1878136 13.5311280, 124.1877084 13.5310740, 124.1874893 13.5310513, 124.1873132 13.5309987, 124.1870264 13.5309285, 124.1864871 13.5310119, 124.1859358 13.5309314, 124.1858097 13.5308688, 124.1855564 13.5307646, 124.1854353 13.5306280, 124.1853740 13.5304349, 124.1853460 13.5302347, 124.1851957 13.5298522, 124.1850719 13.5297316, 124.1849361 13.5296546, 124.1847153 13.5296153, 124.1844205 13.5296260, 124.1843077 13.5295218, 124.1841414 13.5292476, 124.1839749 13.5290300, 124.1835649 13.5286999, 124.1834554 13.5286259, 124.1833039 13.5285016, 124.1831522 13.5283393)"
343640818,3218521786,3504521396,202.29954997801292,1,1,1,2,2,"LINESTRING(124.1828162 13.5279749, 124.1831420 13.5277288, 124.1835644 13.5273615, 124.1836059 13.5273316, 124.1836534 13.5272129, 124.1836984 13.5271295, 124.1837640 13.5270482, 124.1839887 13.5268294, 124.1841167 13.5266981)"
343650241,3504584418,3504584412,115.00357511251136,1,1,1,2,2,"LINESTRING(124.3843254 13.7311988, 124.3843870 13.7311152, 124.3844834 13.7309945, 124.3845884 13.7309294, 124.3846457 13.7308781, 124.3848616 13.7305935, 124.3849633 13.7303888)"
343650439,3504583640,3504583639,44.961583171986476,1,1,1,2,2,"LINESTRING(124.3843533 13.7305843, 124.3844229 13.7301861)"
343650490,3504585743,7024254450,70.67356833947233,1,1,1,2,2,"LINESTRING(124.3823547 13.7292638, 124.3830077 13.7292378)"
343650490,7024254450,3504585742,12.749426714263135,1,1,1,2,2,"LINESTRING(124.3830077 13.7292378, 124.3831255 13.7292331)"
343650931,3504587616,3504588803,2698.5033605092426,1,0,0,5,5,"LINESTRING(124.3973256 13.7659910, 124.3971420 13.7660588, 124.3969660 13.7660018, 124.3968521 13.7659650, 124.3967866 13.7660320, 124.3967244 13.7661795, 124.3966451 13.7662935, 124.3965105 13.7662935, 124.3963931 13.7662700, 124.3961929 13.7662834, 124.3960031 13.7664209, 124.3959099 13.7665751, 124.3957339 13.7668064, 124.3955544 13.7669773, 124.3952645 13.7671919, 124.3950644 13.7672019, 124.3948883 13.7672857, 124.3948021 13.7674131, 124.3946882 13.7676645, 124.3945984 13.7677517, 124.3944362 13.7678187, 124.3942395 13.7680266, 124.3940869 13.7681827, 124.3940075 13.7682985, 124.3939162 13.7683886, 124.3937663 13.7684855, 124.3936279 13.7687048, 124.3934560 13.7689075, 124.3932210 13.7691651, 124.3930392 13.7693768, 124.3929660 13.7694613, 124.3928156 13.7695171, 124.3926864 13.7694780, 124.3925656 13.7695451, 124.3924137 13.7696724, 124.3923344 13.7697219, 124.3922312 13.7696951, 124.3920805 13.7696519, 124.3919939 13.7697462, 124.3918616 13.7699570, 124.3916786 13.7700110, 124.3913853 13.7700546, 124.3912472 13.7699741, 124.3910160 13.7699674, 124.3908158 13.7700110, 124.3905259 13.7701585, 124.3903119 13.7702457, 124.3901186 13.7703429, 124.3899357 13.7703898, 124.3897528 13.7703295, 124.3894974 13.7702825, 124.3893386 13.7703026, 124.3891557 13.7705038, 124.3889659 13.7707116, 124.3889038 13.7707921, 124.3887795 13.7708390, 124.3884724 13.7709094, 124.3882584 13.7710099, 124.3880962 13.7710904, 124.3878373 13.7711742, 124.3876199 13.7711943, 124.3874370 13.7711910, 124.3872886 13.7711306, 124.3871781 13.7711239, 124.3870608 13.7711876, 124.3869365 13.7712513, 124.3868226 13.7713016, 124.3867087 13.7713720, 124.3866466 13.7714491, 124.3865293 13.7716267, 124.3864602 13.7717642, 124.3863118 13.7718815, 124.3861324 13.7719955, 124.3860116 13.7721195, 124.3859287 13.7722502, 124.3858597 13.7724245, 124.3858218 13.7725184, 124.3856802 13.7725921, 124.3855215 13.7725854, 124.3852040 13.7726290, 124.3849175 13.7728100, 124.3847070 13.7730849, 124.3845586 13.7734033, 124.3844412 13.7736380, 124.3842928 13.7738894, 124.3841375 13.7739631, 124.3837475 13.7740771, 124.3834783 13.7741240, 124.3833472 13.7743318, 124.3831539 13.7745229, 124.3830158 13.7746369, 124.3828709 13.7747240, 124.3828088 13.7747911, 124.3827881 13.7749285, 124.3827639 13.7750492, 124.3826742 13.7751162, 124.3825327 13.7751632, 124.3823152 13.7751397, 124.3822358 13.7751095, 124.3821323 13.7750257, 124.3820771 13.7749050, 124.3820529 13.7747643, 124.3819908 13.7746704, 124.3818804 13.7745933, 124.3817181 13.7744760, 124.3816319 13.7744089, 124.3815111 13.7742547, 124.3813592 13.7741073, 124.3810900 13.7739598, 124.3808036 13.7737821, 124.3807449 13.7736514, 124.3808898 13.7732793, 124.3810141 13.7729843, 124.3809105 13.7727832, 124.3806344 13.7723776, 124.3802287 13.7721888, 124.3800573 13.7722410, 124.3799626 13.7724011, 124.3797751 13.7724197, 124.3795841 13.7724193, 124.3794644 13.7725452, 124.3794127 13.7728771)"
343651022,2079441453,3504588050,387.2408097423388,1,1,1,2,2,"LINESTRING(124.3971502 13.7662501, 124.3974879 13.7665721, 124.3976139 13.7666070, 124.3978245 13.7666122, 124.3980242 13.7664690, 124.3983212 13.7661535, 124.3984598 13.7661664, 124.3985469 13.7662624, 124.3986340 13.7663584, 124.3986679 13.7667212, 124.3985471 13.7671000, 124.3986986 13.7671983, 124.3992566 13.7676247)"
343651022,3504588050,7024436256,268.57759713236885,1,1,1,2,2,"LINESTRING(124.3992566 13.7676247, 124.3995637 13.7676284, 124.3998238 13.7676839, 124.3999894 13.7678209, 124.4000044 13.7679200, 124.3998985 13.7681648, 124.3998686 13.7683152, 124.4001071 13.7685714, 124.4004085 13.7688880, 124.4006238 13.7691674)"
343651022,7024436256,3504588059,37.795633334694884,1,1,1,2,2,"LINESTRING(124.4006238 13.7691674, 124.4007673 13.7694770)"
343651062,3504588066,3504588050,57.31349469884506,1,1,1,2,2,"LINESTRING(124.3990092 13.7680620, 124.3990748 13.7678143, 124.3992098 13.7676724, 124.3992566 13.7676247)"
343651107,7083893980,3504591120,140.6664152676182,1,0,0,5,5,"LINESTRING(124.3918851 13.7747997, 124.3924969 13.7751617, 124.3924669 13.7752404, 124.3928629 13.7755341)"
343651201,3504593061,3504593056,190.65331793275934,1,1,1,2,2,"LINESTRING(124.3900723 13.7807158, 124.3898868 13.7803982, 124.3895769 13.7798317, 124.3895720 13.7797464, 124.3897892 13.7796112, 124.3901237 13.7794340)"
343651724,3504603534,3504603529,184.98627479351737,1,1,1,2,2,"LINESTRING(124.3884010 13.7808350, 124.3883205 13.7805292, 124.3882180 13.7803941, 124.3880154 13.7802401, 124.3875102 13.7799722, 124.3872221 13.7797310)"
343651744,3504605665,3504605664,47.20612078091851,1,1,1,2,2,"LINESTRING(124.3949840 13.7842232, 124.3947511 13.7838645)"
343651744,3504605664,2993479888,21.157583216278447,1,1,1,2,2,"LINESTRING(124.3947511 13.7838645, 124.3946100 13.7837328)"
343652443,3504605664,2079441509,67.79178007838439,1,0,0,5,5,"LINESTRING(124.3947511 13.7838645, 124.3949564 13.7837019, 124.3950755 13.7835344, 124.3951142 13.7833911)"
343652631,3504608949,3504608948,65.51251372689718,1,1,1,2,2,"LINESTRING(124.3931803 13.7804540, 124.3928251 13.7799772)"
343653264,7029912896,7029912898,17.962182376038374,1,1,1,2,2,"LINESTRING(124.3709321 13.6759018, 124.3709237 13.6758725, 124.3709244 13.6757672, 124.3709177 13.6757424)"
343653264,7029912898,7029893083,141.77354514577465,1,1,1,2,2,"LINESTRING(124.3709177 13.6757424, 124.3708814 13.6757377, 124.3706206 13.6757540, 124.3703162 13.6758024, 124.3700338 13.6757917, 124.3699046 13.6757671, 124.3697876 13.6757707, 124.3696191 13.6758088)"
343653354,3389095786,3504614201,77.06057388979085,1,1,1,2,2,"LINESTRING(124.3687859 13.6710314, 124.3684698 13.6710936, 124.3684474 13.6711044, 124.3684312 13.6711291, 124.3684373 13.6711864, 124.3684952 13.6714481)"
343653354,3504614201,3504615507,44.78075111988566,1,1,1,2,2,"LINESTRING(124.3684952 13.6714481, 124.3686334 13.6718273)"
343653354,3504615507,3504614205,82.03552025139082,1,1,1,2,2,"LINESTRING(124.3686334 13.6718273, 124.3686680 13.6719172, 124.3686700 13.6719765, 124.3686467 13.6720258, 124.3685501 13.6721369, 124.3684850 13.6722372, 124.3684261 13.6723221, 124.3683997 13.6723784, 124.3683876 13.6724768)"
343653360,3504615507,3389095779,96.20973721372434,1,1,1,2,2,"LINESTRING(124.3686334 13.6718273, 124.3686866 13.6718053, 124.3687330 13.6718012, 124.3687905 13.6718120, 124.3688530 13.6718389, 124.3689140 13.6718836, 124.3689481 13.6718960, 124.3689910 13.6718956, 124.3690299 13.6718784, 124.3690811 13.6718367, 124.3691249 13.6718278, 124.3691767 13.6718323, 124.3692405 13.6718604, 124.3693104 13.6719128, 124.3694034 13.6720116)"
343653374,3504614201,3504612486,54.257436656960785,1,1,1,2,2,"LINESTRING(124.3684952 13.6714481, 124.3680327 13.6716368)"
343653405,3389095820,3504585321,35.06120445994321,1,1,1,2,2,"LINESTRING(124.3661763 13.6655072, 124.3658548 13.6654671)"
343653405,3504585321,7028718288,119.1046859711854,1,1,1,2,2,"LINESTRING(124.3658548 13.6654671, 124.3658394 13.6654316, 124.3658313 13.6653067, 124.3657812 13.6651657, 124.3656344 13.6650554, 124.3655268 13.6649992, 124.3654463 13.6649288, 124.3654128 13.6648675, 124.3655187 13.6647933, 124.3655482 13.6647711, 124.3655589 13.6647489, 124.3656409 13.6646957)"
343653480,3504616254,3504616250,111.26483754625562,1,1,1,2,2,"LINESTRING(124.3666393 13.6626078, 124.3666610 13.6624765, 124.3666852 13.6623586, 124.3666745 13.6622433, 124.3666545 13.6621800, 124.3666210 13.6621010, 124.3665607 13.6619757, 124.3664542 13.6618387, 124.3663800 13.6616860)"
343653574,7030280977,7030280978,24.31170860020581,1,1,1,2,2,"LINESTRING(124.3707651 13.6604218, 124.3707584 13.6602035)"
343653574,7030280978,7030280980,71.24746118825846,1,1,1,2,2,"LINESTRING(124.3707584 13.6602035, 124.3707611 13.6600373, 124.3704743 13.6600409, 124.3704090 13.6600462, 124.3704031 13.6599149)"
343653574,7030280980,2079453793,57.02724635808786,1,1,1,2,2,"LINESTRING(124.3704031 13.6599149, 124.3703826 13.6594030)"
343653584,3504615798,3504615799,67.5948808180422,1,1,1,2,2,"LINESTRING(124.3693897 13.6593519, 124.3693848 13.6599591)"
343653648,2079453793,3504585326,52.706417736537965,1,1,1,2,2,"LINESTRING(124.3703826 13.6594030, 124.3703469 13.6589308)"
343653839,3504618313,2498437015,356.1298251434063,1,1,1,2,2,"LINESTRING(124.3814717 13.6618714, 124.3810084 13.6614418, 124.3808824 13.6611509, 124.3807905 13.6608042, 124.3806677 13.6603181, 124.3806222 13.6601840, 124.3805471 13.6600542, 124.3804613 13.6600120, 124.3802628 13.6599416, 124.3801616 13.6598675, 124.3797360 13.6594222, 124.3796682 13.6593717)"
343653899,3504619178,3504619180,77.9515183097829,1,1,1,2,2,"LINESTRING(124.3601159 13.6553844, 124.3598705 13.6555725, 124.3595057 13.6557502)"
343653910,3504619188,3504619187,185.97913119721773,1,1,1,2,2,"LINESTRING(124.3612274 13.6563636, 124.3611513 13.6562955, 124.3607730 13.6560981, 124.3603226 13.6558821, 124.3602497 13.6558545, 124.3602222 13.6558471, 124.3601874 13.6558527, 124.3600758 13.6558958, 124.3597066 13.6560945)"
343653937,3504617953,3504619188,142.06129644376918,1,1,1,2,2,"LINESTRING(124.3604630 13.6573910, 124.3607294 13.6570675, 124.3610103 13.6567396, 124.3612132 13.6564324, 124.3612274 13.6563636)"
343654271,3504622035,3504622026,1232.2793133091761,1,1,1,2,2,"LINESTRING(124.3479269 13.6689642, 124.3479707 13.6688857, 124.3480010 13.6687657, 124.3479898 13.6687148, 124.3479653 13.6686664, 124.3479111 13.6685967, 124.3478184 13.6685179, 124.3477669 13.6684515, 124.3477450 13.6683812, 124.3477175 13.6682395, 124.3476952 13.6681945, 124.3476256 13.6681489, 124.3475150 13.6680678, 124.3474725 13.6680068, 124.3474647 13.6678894, 124.3474869 13.6677892, 124.3475737 13.6676117, 124.3476438 13.6673913, 124.3476731 13.6672411, 124.3476602 13.6671217, 124.3467656 13.6663317, 124.3467300 13.6662728, 124.3467153 13.6662020, 124.3467179 13.6660770, 124.3467139 13.6658376, 124.3466904 13.6656929, 124.3466291 13.6655262, 124.3465907 13.6654446, 124.3465374 13.6653957, 124.3464050 13.6653191, 124.3463479 13.6652759, 124.3463260 13.6652576, 124.3463080 13.6652346, 124.3463013 13.6651864, 124.3462815 13.6648864, 124.3463088 13.6648240, 124.3463904 13.6646996, 124.3464709 13.6645714, 124.3467674 13.6640758, 124.3468132 13.6640049, 124.3468496 13.6639790, 124.3468991 13.6639472, 124.3469641 13.6639236, 124.3470237 13.6638749, 124.3471684 13.6636783, 124.3473050 13.6635255, 124.3473888 13.6634588, 124.3474304 13.6634042, 124.3474526 13.6633613, 124.3474644 13.6633246, 124.3474624 13.6632897, 124.3474473 13.6632517, 124.3474118 13.6632083, 124.3473136 13.6631390, 124.3472495 13.6630638, 124.3471577 13.6629417, 124.3471011 13.6628395, 124.3470797 13.6627636, 124.3470873 13.6626871, 124.3471200 13.6626348, 124.3471846 13.6625996, 124.3472842 13.6625668, 124.3473787 13.6625467, 124.3475003 13.6625498, 124.3476110 13.6625594, 124.3477278 13.6625781, 124.3478338 13.6625908, 124.3479432 13.6625803, 124.3480383 13.6625457, 124.3481370 13.6624319, 124.3481772 13.6623305, 124.3482079 13.6622065, 124.3482360 13.6619711, 124.3482361 13.6617261, 124.3482551 13.6616160, 124.3482740 13.6615218, 124.3482700 13.6614809, 124.3482420 13.6614363, 124.3482012 13.6613980, 124.3481375 13.6613638, 124.3480382 13.6613339, 124.3480031 13.6612966, 124.3479958 13.6612362, 124.3480019 13.6611562, 124.3480171 13.6611073, 124.3480789 13.6610216, 124.3481505 13.6609549, 124.3482592 13.6608849, 124.3483702 13.6608435, 124.3484676 13.6608122, 124.3484946 13.6607935, 124.3485118 13.6607669, 124.3485167 13.6607279, 124.3485151 13.6606237, 124.3485099 13.6605389)"
343654271,3504622026,3504622000,780.901718227466,1,1,1,2,2,"LINESTRING(124.3485099 13.6605389, 124.3484937 13.6604397, 124.3484925 13.6603691, 124.3485020 13.6603239, 124.3485570 13.6602556, 124.3486274 13.6601766, 124.3486693 13.6601244, 124.3487043 13.6600546, 124.3487503 13.6599435, 124.3487966 13.6598108, 124.3488185 13.6596766, 124.3487965 13.6595536, 124.3487414 13.6593288, 124.3487199 13.6591850, 124.3487110 13.6590206, 124.3487376 13.6589575, 124.3488354 13.6588763, 124.3489788 13.6587804, 124.3491018 13.6587049, 124.3491794 13.6586871, 124.3492919 13.6586888, 124.3493319 13.6586720, 124.3493831 13.6586415, 124.3494191 13.6585992, 124.3494607 13.6584939, 124.3495523 13.6582221, 124.3495992 13.6580674, 124.3495896 13.6579810, 124.3495581 13.6579002, 124.3494911 13.6577805, 124.3494165 13.6576890, 124.3493163 13.6576068, 124.3492242 13.6574981, 124.3491297 13.6573855, 124.3490186 13.6573296, 124.3489056 13.6572562, 124.3487977 13.6571618, 124.3487172 13.6570793, 124.3485925 13.6570091, 124.3485463 13.6569321, 124.3485154 13.6568198, 124.3484905 13.6566443, 124.3484544 13.6565318, 124.3484446 13.6564068, 124.3484561 13.6562648, 124.3484862 13.6561447, 124.3484919 13.6560493, 124.3484853 13.6558193, 124.3484939 13.6557482, 124.3485210 13.6557048, 124.3486050 13.6555989, 124.3486548 13.6555122, 124.3486645 13.6554461, 124.3486588 13.6553907, 124.3486415 13.6552873, 124.3485782 13.6550840, 124.3484855 13.6548211, 124.3484141 13.6547093, 124.3483710 13.6546356)"
343654271,3504622000,3504617981,559.0641579756112,1,1,1,2,2,"LINESTRING(124.3483710 13.6546356, 124.3482709 13.6543468, 124.3482343 13.6542469, 124.3481697 13.6541350, 124.3480273 13.6539802, 124.3480023 13.6539253, 124.3480135 13.6538653, 124.3480656 13.6537864, 124.3481949 13.6536484, 124.3483041 13.6535504, 124.3483501 13.6534933, 124.3484387 13.6533306, 124.3485028 13.6532548, 124.3485690 13.6531990, 124.3486601 13.6531110, 124.3487803 13.6529725, 124.3488170 13.6529063, 124.3488366 13.6528565, 124.3488467 13.6527962, 124.3488470 13.6527134, 124.3488404 13.6524884, 124.3488238 13.6524250, 124.3487899 13.6523647, 124.3487497 13.6522989, 124.3486593 13.6520800, 124.3486044 13.6519434, 124.3485345 13.6518317, 124.3484479 13.6517031, 124.3483057 13.6514917, 124.3482521 13.6514077, 124.3482415 13.6513479, 124.3482351 13.6512595, 124.3482407 13.6511809, 124.3483374 13.6509183, 124.3484598 13.6504921, 124.3485081 13.6503435, 124.3485470 13.6501963)"
343654271,3504617981,3504617979,71.83108854553423,1,1,1,2,2,"LINESTRING(124.3485470 13.6501963, 124.3486100 13.6499730, 124.3485537 13.6495629)"
343654314,7023390386,7023365438,713.1594853198646,1,1,1,2,2,"LINESTRING(124.3439824 13.6262300, 124.3443478 13.6264858, 124.3444128 13.6268439, 124.3445800 13.6269974, 124.3446543 13.6271449, 124.3449213 13.6272951, 124.3451049 13.6275286, 124.3451049 13.6276583, 124.3450081 13.6280507, 124.3448277 13.6282793, 124.3446593 13.6283717, 124.3444775 13.6284140, 124.3442441 13.6283986, 124.3441538 13.6283832, 124.3441154 13.6283914, 124.3440837 13.6284287, 124.3441041 13.6284774, 124.3441678 13.6285422, 124.3442220 13.6286848, 124.3442703 13.6289154, 124.3443700 13.6291915, 124.3444774 13.6294076, 124.3444828 13.6296318, 124.3444715 13.6298366, 124.3443499 13.6300853, 124.3442281 13.6302685, 124.3441872 13.6303624, 124.3442013 13.6304675, 124.3442787 13.6305710, 124.3443278 13.6306826, 124.3443473 13.6308506, 124.3443627 13.6312688)"
343654806,3504625690,3504625633,133.78242125798,1,1,1,2,2,"LINESTRING(124.3926170 13.6663308, 124.3926581 13.6660107, 124.3927139 13.6657017, 124.3928315 13.6654210, 124.3928615 13.6651602)"
